session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
4,3,2hbec6v6,147,Biosecurity,WaitforEveryone,1490596514,0,37,False
4,3,2hbec6v6,149,Biosecurity,Round,1490596544,30,37,False
4,3,2hbec6v6,150,Biosecurity,ResultsWaitPage,1490596545,1,37,False
4,3,2hbec6v6,151,Biosecurity,Results,1490596549,4,37,False
4,3,2hbec6v6,152,Biosecurity,NoPledgeResultWaitPage,1490596557,8,37,False
4,3,2hbec6v6,166,Biosecurity,WaitforEveryone,1490596557,0,38,False
4,3,2hbec6v6,168,Biosecurity,Round,1490596566,9,38,False
4,3,2hbec6v6,169,Biosecurity,ResultsWaitPage,1490596566,0,38,False
4,3,2hbec6v6,170,Biosecurity,Results,1490596573,7,38,False
4,3,2hbec6v6,171,Biosecurity,NoPledgeResultWaitPage,1490596573,0,38,False
4,3,2hbec6v6,185,Biosecurity,WaitforEveryone,1490596574,1,39,False
4,3,2hbec6v6,187,Biosecurity,Round,1490596589,15,39,False
4,3,2hbec6v6,188,Biosecurity,ResultsWaitPage,1490596601,12,39,False
4,3,2hbec6v6,189,Biosecurity,Results,1490596606,5,39,False
4,3,2hbec6v6,190,Biosecurity,NoPledgeResultWaitPage,1490596607,1,39,False
4,3,2hbec6v6,204,Biosecurity,WaitforEveryone,1490596607,0,40,False
4,3,2hbec6v6,206,Biosecurity,Round,1490596630,23,40,False
4,3,2hbec6v6,207,Biosecurity,ResultsWaitPage,1490596630,0,40,False
4,3,2hbec6v6,208,Biosecurity,Results,1490596634,4,40,False
4,3,2hbec6v6,209,Biosecurity,NoPledgeResultWaitPage,1490596635,1,40,False
4,3,2hbec6v6,223,Biosecurity,WaitforEveryone,1490596635,0,41,False
4,3,2hbec6v6,225,Biosecurity,Round,1490596646,11,41,False
4,3,2hbec6v6,226,Biosecurity,ResultsWaitPage,1490596656,10,41,False
4,3,2hbec6v6,227,Biosecurity,Results,1490596660,4,41,False
4,3,2hbec6v6,228,Biosecurity,NoPledgeResultWaitPage,1490596662,2,41,False
4,3,2hbec6v6,242,Biosecurity,WaitforEveryone,1490596662,0,42,False
4,3,2hbec6v6,244,Biosecurity,Round,1490596672,10,42,False
4,3,2hbec6v6,245,Biosecurity,ResultsWaitPage,1490596692,20,42,False
4,3,2hbec6v6,246,Biosecurity,Results,1490596695,3,42,False
4,3,2hbec6v6,247,Biosecurity,NoPledgeResultWaitPage,1490596696,1,42,False
4,3,2hbec6v6,261,Biosecurity,WaitforEveryone,1490596696,0,43,False
4,3,2hbec6v6,263,Biosecurity,Round,1490596703,7,43,False
4,3,2hbec6v6,264,Biosecurity,ResultsWaitPage,1490596746,43,43,False
4,3,2hbec6v6,265,Biosecurity,Results,1490596751,5,43,False
4,3,2hbec6v6,266,Biosecurity,NoPledgeResultWaitPage,1490596756,5,43,False
4,3,2hbec6v6,280,Biosecurity,WaitforEveryone,1490596757,1,44,False
4,3,2hbec6v6,282,Biosecurity,Round,1490596770,13,44,False
4,3,2hbec6v6,283,Biosecurity,ResultsWaitPage,1490596789,19,44,False
4,3,2hbec6v6,284,Biosecurity,Results,1490596793,4,44,False
4,3,2hbec6v6,285,Biosecurity,NoPledgeResultWaitPage,1490596793,0,44,False
4,3,2hbec6v6,299,Biosecurity,WaitforEveryone,1490596793,0,45,False
4,3,2hbec6v6,301,Biosecurity,Round,1490596803,10,45,False
4,3,2hbec6v6,302,Biosecurity,ResultsWaitPage,1490596807,4,45,False
4,3,2hbec6v6,303,Biosecurity,Results,1490596811,4,45,False
4,3,2hbec6v6,304,Biosecurity,NoPledgeResultWaitPage,1490596813,2,45,False
4,3,2hbec6v6,307,Results,Questioner,1490596882,69,2,False
4,4,13emx8sy,1,Lottery,Introduction,1490594943,617,7,True
4,4,13emx8sy,2,Lottery,LotteryInstructions,1490595119,176,7,False
4,4,13emx8sy,3,Lottery,ResultsWaitPage,1490595174,55,7,False
4,4,13emx8sy,4,Lottery,LotteryQuestions,1490595401,227,7,False
4,4,13emx8sy,5,Lottery,ResultsWaitPage,1490595414,13,7,False
4,4,13emx8sy,6,Lottery,Round,1490595502,88,7,False
4,4,13emx8sy,13,Lottery,Round,1490595546,44,8,False
4,4,13emx8sy,20,Lottery,Round,1490595627,81,9,False
4,4,13emx8sy,21,Lottery,EndGame,1490595794,167,9,False
4,4,13emx8sy,22,Biosecurity,BioInstructions,1490596298,504,31,False
4,4,13emx8sy,23,Biosecurity,WaitforInstructions,1490596298,0,31,False
4,4,13emx8sy,33,Biosecurity,WaitforEveryone,1490596299,1,31,False
4,4,13emx8sy,35,Biosecurity,Round,1490596353,54,31,False
4,4,13emx8sy,36,Biosecurity,ResultsWaitPage,1490596354,1,31,False
4,4,13emx8sy,37,Biosecurity,Results,1490596362,8,31,False
4,4,13emx8sy,38,Biosecurity,NoPledgeResultWaitPage,1490596366,4,31,False
4,4,13emx8sy,52,Biosecurity,WaitforEveryone,1490596366,0,32,False
4,4,13emx8sy,54,Biosecurity,Round,1490596375,9,32,False
4,4,13emx8sy,55,Biosecurity,ResultsWaitPage,1490596386,11,32,False
4,4,13emx8sy,56,Biosecurity,Results,1490596390,4,32,False
4,4,13emx8sy,57,Biosecurity,NoPledgeResultWaitPage,1490596394,4,32,False
4,4,13emx8sy,71,Biosecurity,WaitforEveryone,1490596394,0,33,False
4,4,13emx8sy,73,Biosecurity,Round,1490596417,23,33,False
4,4,13emx8sy,74,Biosecurity,ResultsWaitPage,1490596417,0,33,False
4,4,13emx8sy,75,Biosecurity,Results,1490596420,3,33,False
4,4,13emx8sy,76,Biosecurity,NoPledgeResultWaitPage,1490596422,2,33,False
4,4,13emx8sy,90,Biosecurity,WaitforEveryone,1490596422,0,34,False
4,4,13emx8sy,92,Biosecurity,Round,1490596430,8,34,False
4,4,13emx8sy,93,Biosecurity,ResultsWaitPage,1490596437,7,34,False
4,4,13emx8sy,94,Biosecurity,Results,1490596440,3,34,False
4,4,13emx8sy,95,Biosecurity,NoPledgeResultWaitPage,1490596448,8,34,False
4,4,13emx8sy,109,Biosecurity,WaitforEveryone,1490596448,0,35,False
4,4,13emx8sy,111,Biosecurity,Round,1490596458,10,35,False
4,4,13emx8sy,112,Biosecurity,ResultsWaitPage,1490596472,14,35,False
4,4,13emx8sy,113,Biosecurity,Results,1490596475,3,35,False
4,4,13emx8sy,114,Biosecurity,NoPledgeResultWaitPage,1490596484,9,35,False
4,4,13emx8sy,128,Biosecurity,WaitforEveryone,1490596484,0,36,False
4,4,13emx8sy,130,Biosecurity,Round,1490596493,9,36,False
4,4,13emx8sy,131,Biosecurity,ResultsWaitPage,1490596508,15,36,False
4,4,13emx8sy,132,Biosecurity,Results,1490596511,3,36,False
4,4,13emx8sy,133,Biosecurity,NoPledgeResultWaitPage,1490596514,3,36,False
4,4,13emx8sy,147,Biosecurity,WaitforEveryone,1490596514,0,37,False
4,4,13emx8sy,149,Biosecurity,Round,1490596520,6,37,False
4,4,13emx8sy,150,Biosecurity,ResultsWaitPage,1490596545,25,37,False
4,4,13emx8sy,151,Biosecurity,Results,1490596556,11,37,False
4,4,13emx8sy,152,Biosecurity,NoPledgeResultWaitPage,1490596557,1,37,False
4,4,13emx8sy,166,Biosecurity,WaitforEveryone,1490596557,0,38,False
4,4,13emx8sy,168,Biosecurity,Round,1490596566,9,38,False
4,4,13emx8sy,169,Biosecurity,ResultsWaitPage,1490596566,0,38,False
4,4,13emx8sy,170,Biosecurity,Results,1490596570,4,38,False
4,4,13emx8sy,171,Biosecurity,NoPledgeResultWaitPage,1490596573,3,38,False
4,4,13emx8sy,185,Biosecurity,WaitforEveryone,1490596574,1,39,False
4,4,13emx8sy,187,Biosecurity,Round,1490596601,27,39,False
4,4,13emx8sy,188,Biosecurity,ResultsWaitPage,1490596601,0,39,False
4,4,13emx8sy,189,Biosecurity,Results,1490596604,3,39,False
4,4,13emx8sy,190,Biosecurity,NoPledgeResultWaitPage,1490596607,3,39,False
4,4,13emx8sy,204,Biosecurity,WaitforEveryone,1490596607,0,40,False
4,4,13emx8sy,206,Biosecurity,Round,1490596629,22,40,False
4,4,13emx8sy,207,Biosecurity,ResultsWaitPage,1490596630,1,40,False
4,4,13emx8sy,208,Biosecurity,Results,1490596633,3,40,False
4,4,13emx8sy,209,Biosecurity,NoPledgeResultWaitPage,1490596635,2,40,False
4,4,13emx8sy,223,Biosecurity,WaitforEveryone,1490596635,0,41,False
4,4,13emx8sy,225,Biosecurity,Round,1490596650,15,41,False
4,4,13emx8sy,226,Biosecurity,ResultsWaitPage,1490596656,6,41,False
4,4,13emx8sy,227,Biosecurity,Results,1490596659,3,41,False
4,4,13emx8sy,228,Biosecurity,NoPledgeResultWaitPage,1490596662,3,41,False
4,4,13emx8sy,242,Biosecurity,WaitforEveryone,1490596662,0,42,False
4,4,13emx8sy,244,Biosecurity,Round,1490596692,30,42,False
4,4,13emx8sy,245,Biosecurity,ResultsWaitPage,1490596692,0,42,False
4,4,13emx8sy,246,Biosecurity,Results,1490596694,2,42,False
4,4,13emx8sy,247,Biosecurity,NoPledgeResultWaitPage,1490596696,2,42,False
4,4,13emx8sy,261,Biosecurity,WaitforEveryone,1490596696,0,43,False
4,4,13emx8sy,263,Biosecurity,Round,1490596746,50,43,False
4,4,13emx8sy,264,Biosecurity,ResultsWaitPage,1490596746,0,43,False
4,4,13emx8sy,265,Biosecurity,Results,1490596748,2,43,False
4,4,13emx8sy,266,Biosecurity,NoPledgeResultWaitPage,1490596756,8,43,False
4,4,13emx8sy,280,Biosecurity,WaitforEveryone,1490596757,1,44,False
4,4,13emx8sy,282,Biosecurity,Round,1490596789,32,44,False
4,4,13emx8sy,283,Biosecurity,ResultsWaitPage,1490596789,0,44,False
4,4,13emx8sy,284,Biosecurity,Results,1490596791,2,44,False
4,4,13emx8sy,285,Biosecurity,NoPledgeResultWaitPage,1490596793,2,44,False
4,4,13emx8sy,299,Biosecurity,WaitforEveryone,1490596793,0,45,False
4,4,13emx8sy,301,Biosecurity,Round,1490596800,7,45,False
4,4,13emx8sy,302,Biosecurity,ResultsWaitPage,1490596807,7,45,False
4,4,13emx8sy,303,Biosecurity,Results,1490596809,2,45,False
4,4,13emx8sy,304,Biosecurity,NoPledgeResultWaitPage,1490596813,4,45,False
4,4,13emx8sy,307,Results,Questioner,1490596938,125,2,False
5,1,1xt7xrfk,1,Lottery,Introduction,1490593364,2,10,False
