session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,2,c67koqkh,4,Lottery,LotteryQuestions,1518002425,18,1,False
1,2,c67koqkh,5,Lottery,ResultsWaitPage,1518002439,14,1,False
1,2,c67koqkh,6,Lottery,Round,1518002469,30,1,False
1,2,c67koqkh,13,Lottery,Round,1518002483,14,2,False
1,2,c67koqkh,20,Lottery,Round,1518002508,25,3,False
1,2,c67koqkh,21,Lottery,EndGame,1518002516,8,3,False
1,2,c67koqkh,22,Biosecurity,BioInstructions,1518002715,199,1,True
1,2,c67koqkh,23,Biosecurity,WaitforInstructions,1518002715,0,1,False
1,2,c67koqkh,24,Biosecurity,BioQuestions,1518002743,28,1,False
1,2,c67koqkh,25,Biosecurity,WaitforInstructions,1518002762,19,1,False
1,2,c67koqkh,35,Biosecurity,WaitforEveryone,1518002763,1,1,False
1,2,c67koqkh,37,Biosecurity,Round,1518002854,91,1,True
1,2,c67koqkh,38,Biosecurity,ResultsWaitPage,1518002854,0,1,False
1,2,c67koqkh,39,Biosecurity,Results,1518002916,62,1,True
1,2,c67koqkh,40,Biosecurity,NoPledgeResultWaitPage,1518002917,1,1,False
1,2,c67koqkh,58,Biosecurity,WaitforEveryone,1518002918,1,2,False
1,2,c67koqkh,60,Biosecurity,Round,1518002934,16,2,True
1,2,c67koqkh,61,Biosecurity,ResultsWaitPage,1518002935,1,2,False
1,2,c67koqkh,62,Biosecurity,Results,1518002983,48,2,True
1,2,c67koqkh,63,Biosecurity,NoPledgeResultWaitPage,1518002983,0,2,False
1,2,c67koqkh,81,Biosecurity,WaitforEveryone,1518002983,0,3,False
1,2,c67koqkh,83,Biosecurity,Round,1518002986,3,3,True
1,2,c67koqkh,84,Biosecurity,ResultsWaitPage,1518002986,0,3,False
1,2,c67koqkh,85,Biosecurity,Results,1518002988,2,3,True
1,2,c67koqkh,86,Biosecurity,NoPledgeResultWaitPage,1518002988,0,3,False
1,2,c67koqkh,104,Biosecurity,WaitforEveryone,1518002988,0,4,False
1,2,c67koqkh,106,Biosecurity,Round,1518002990,2,4,True
1,2,c67koqkh,107,Biosecurity,ResultsWaitPage,1518002990,0,4,False
1,2,c67koqkh,108,Biosecurity,Results,1518002991,1,4,True
1,2,c67koqkh,109,Biosecurity,NoPledgeResultWaitPage,1518002992,1,4,False
1,2,c67koqkh,127,Biosecurity,WaitforEveryone,1518002993,1,5,False
1,2,c67koqkh,129,Biosecurity,Round,1518002994,1,5,True
1,2,c67koqkh,130,Biosecurity,ResultsWaitPage,1518002995,1,5,False
1,2,c67koqkh,131,Biosecurity,Results,1518002995,0,5,True
1,2,c67koqkh,132,Biosecurity,NoPledgeResultWaitPage,1518002996,1,5,False
1,2,c67koqkh,150,Biosecurity,WaitforEveryone,1518002996,0,6,False
1,2,c67koqkh,152,Biosecurity,Round,1518002997,1,6,True
1,2,c67koqkh,153,Biosecurity,ResultsWaitPage,1518002997,0,6,False
1,2,c67koqkh,154,Biosecurity,Results,1518002998,1,6,True
1,2,c67koqkh,155,Biosecurity,NoPledgeResultWaitPage,1518002998,0,6,False
1,2,c67koqkh,173,Biosecurity,WaitforEveryone,1518002999,1,7,False
1,2,c67koqkh,175,Biosecurity,Round,1518003000,1,7,True
1,2,c67koqkh,176,Biosecurity,ResultsWaitPage,1518003001,1,7,False
1,2,c67koqkh,177,Biosecurity,Results,1518003002,1,7,True
1,2,c67koqkh,178,Biosecurity,NoPledgeResultWaitPage,1518003002,0,7,False
1,2,c67koqkh,196,Biosecurity,WaitforEveryone,1518003002,0,8,False
1,2,c67koqkh,198,Biosecurity,Round,1518003003,1,8,True
1,2,c67koqkh,199,Biosecurity,ResultsWaitPage,1518003003,0,8,False
1,2,c67koqkh,200,Biosecurity,Results,1518003004,1,8,True
1,2,c67koqkh,201,Biosecurity,NoPledgeResultWaitPage,1518003004,0,8,False
1,2,c67koqkh,219,Biosecurity,WaitforEveryone,1518003004,0,9,False
1,2,c67koqkh,221,Biosecurity,Round,1518003006,2,9,True
1,2,c67koqkh,222,Biosecurity,ResultsWaitPage,1518003007,1,9,False
1,2,c67koqkh,223,Biosecurity,Results,1518003007,0,9,True
1,2,c67koqkh,224,Biosecurity,NoPledgeResultWaitPage,1518003008,1,9,False
1,2,c67koqkh,242,Biosecurity,WaitforEveryone,1518003008,0,10,False
1,2,c67koqkh,244,Biosecurity,Round,1518003012,4,10,True
1,2,c67koqkh,245,Biosecurity,ResultsWaitPage,1518003012,0,10,False
1,2,c67koqkh,246,Biosecurity,Results,1518003014,2,10,True
1,2,c67koqkh,247,Biosecurity,NoPledgeResultWaitPage,1518003015,1,10,False
1,2,c67koqkh,265,Biosecurity,WaitforEveryone,1518003015,0,11,False
1,2,c67koqkh,267,Biosecurity,Round,1518003020,5,11,True
1,2,c67koqkh,268,Biosecurity,ResultsWaitPage,1518003020,0,11,False
1,2,c67koqkh,269,Biosecurity,Results,1518003021,1,11,True
1,2,c67koqkh,270,Biosecurity,NoPledgeResultWaitPage,1518003022,1,11,False
1,2,c67koqkh,288,Biosecurity,WaitforEveryone,1518003022,0,12,False
1,2,c67koqkh,290,Biosecurity,Round,1518003025,3,12,True
1,2,c67koqkh,291,Biosecurity,ResultsWaitPage,1518003025,0,12,False
1,2,c67koqkh,292,Biosecurity,Results,1518003026,1,12,True
1,2,c67koqkh,293,Biosecurity,NoPledgeResultWaitPage,1518003026,0,12,False
1,2,c67koqkh,311,Biosecurity,WaitforEveryone,1518003027,1,13,False
1,2,c67koqkh,313,Biosecurity,Round,1518003030,3,13,True
1,2,c67koqkh,314,Biosecurity,ResultsWaitPage,1518003030,0,13,False
1,2,c67koqkh,315,Biosecurity,Results,1518003032,2,13,True
1,2,c67koqkh,316,Biosecurity,NoPledgeResultWaitPage,1518003032,0,13,False
1,2,c67koqkh,334,Biosecurity,WaitforEveryone,1518003032,0,14,False
1,2,c67koqkh,336,Biosecurity,Round,1518003035,3,14,True
1,2,c67koqkh,337,Biosecurity,ResultsWaitPage,1518003035,0,14,False
1,2,c67koqkh,338,Biosecurity,Results,1518003046,11,14,True
1,2,c67koqkh,339,Biosecurity,NoPledgeResultWaitPage,1518003046,0,14,False
1,2,c67koqkh,357,Biosecurity,WaitforEveryone,1518003047,1,15,False
1,2,c67koqkh,359,Biosecurity,Round,1518003050,3,15,True
1,2,c67koqkh,360,Biosecurity,ResultsWaitPage,1518003050,0,15,False
1,2,c67koqkh,361,Biosecurity,Results,1518003054,4,15,True
1,2,c67koqkh,362,Biosecurity,NoPledgeResultWaitPage,1518003054,0,15,False
1,2,c67koqkh,367,Results,CheckPayments,1518003054,0,1,False
1,2,c67koqkh,368,Results,Questioner,1518003174,120,1,False
1,3,bf0fbc5s,1,Lottery,Introduction,1518002050,64,1,False
1,3,bf0fbc5s,2,Lottery,LotteryInstructions,1518002405,355,1,False
1,3,bf0fbc5s,3,Lottery,ResultsWaitPage,1518002407,2,1,False
1,3,bf0fbc5s,4,Lottery,LotteryQuestions,1518002432,25,1,False
1,3,bf0fbc5s,5,Lottery,ResultsWaitPage,1518002439,7,1,False
1,3,bf0fbc5s,6,Lottery,Round,1518002472,33,1,False
1,3,bf0fbc5s,13,Lottery,Round,1518002486,14,2,False
1,3,bf0fbc5s,20,Lottery,Round,1518002512,26,3,False
1,3,bf0fbc5s,21,Lottery,EndGame,1518002516,4,3,False
1,3,bf0fbc5s,22,Biosecurity,BioInstructions,1518002715,199,1,True
1,3,bf0fbc5s,23,Biosecurity,WaitforInstructions,1518002715,0,1,False
1,3,bf0fbc5s,24,Biosecurity,BioQuestions,1518002752,37,1,False
1,3,bf0fbc5s,25,Biosecurity,WaitforInstructions,1518002762,10,1,False
1,3,bf0fbc5s,35,Biosecurity,WaitforEveryone,1518002762,0,1,False
1,3,bf0fbc5s,37,Biosecurity,Round,1518002854,92,1,True
1,3,bf0fbc5s,38,Biosecurity,ResultsWaitPage,1518002854,0,1,False
1,3,bf0fbc5s,39,Biosecurity,Results,1518002916,62,1,True
1,3,bf0fbc5s,40,Biosecurity,NoPledgeResultWaitPage,1518002917,1,1,False
1,3,bf0fbc5s,58,Biosecurity,WaitforEveryone,1518002918,1,2,False
1,3,bf0fbc5s,60,Biosecurity,Round,1518002934,16,2,True
1,3,bf0fbc5s,61,Biosecurity,ResultsWaitPage,1518002935,1,2,False
1,3,bf0fbc5s,62,Biosecurity,Results,1518002983,48,2,True
1,3,bf0fbc5s,63,Biosecurity,NoPledgeResultWaitPage,1518002983,0,2,False
1,3,bf0fbc5s,81,Biosecurity,WaitforEveryone,1518002983,0,3,False
1,3,bf0fbc5s,83,Biosecurity,Round,1518002986,3,3,True
1,3,bf0fbc5s,84,Biosecurity,ResultsWaitPage,1518002987,1,3,False
1,3,bf0fbc5s,85,Biosecurity,Results,1518002988,1,3,True
1,3,bf0fbc5s,86,Biosecurity,NoPledgeResultWaitPage,1518002988,0,3,False
1,3,bf0fbc5s,104,Biosecurity,WaitforEveryone,1518002989,1,4,False
1,3,bf0fbc5s,106,Biosecurity,Round,1518002990,1,4,True
1,3,bf0fbc5s,107,Biosecurity,ResultsWaitPage,1518002990,0,4,False
1,3,bf0fbc5s,108,Biosecurity,Results,1518002991,1,4,True
1,3,bf0fbc5s,109,Biosecurity,NoPledgeResultWaitPage,1518002992,1,4,False
1,3,bf0fbc5s,127,Biosecurity,WaitforEveryone,1518002993,1,5,False
1,3,bf0fbc5s,129,Biosecurity,Round,1518002994,1,5,True
1,3,bf0fbc5s,130,Biosecurity,ResultsWaitPage,1518002995,1,5,False
1,3,bf0fbc5s,131,Biosecurity,Results,1518002995,0,5,True
1,3,bf0fbc5s,132,Biosecurity,NoPledgeResultWaitPage,1518002995,0,5,False
1,3,bf0fbc5s,150,Biosecurity,WaitforEveryone,1518002996,1,6,False
1,3,bf0fbc5s,152,Biosecurity,Round,1518002997,1,6,True
1,3,bf0fbc5s,153,Biosecurity,ResultsWaitPage,1518002997,0,6,False
1,3,bf0fbc5s,154,Biosecurity,Results,1518002998,1,6,True
1,3,bf0fbc5s,155,Biosecurity,NoPledgeResultWaitPage,1518002999,1,6,False
1,3,bf0fbc5s,173,Biosecurity,WaitforEveryone,1518002999,0,7,False
1,3,bf0fbc5s,175,Biosecurity,Round,1518003000,1,7,True
1,3,bf0fbc5s,176,Biosecurity,ResultsWaitPage,1518003000,0,7,False
1,3,bf0fbc5s,177,Biosecurity,Results,1518003002,2,7,True
1,3,bf0fbc5s,178,Biosecurity,NoPledgeResultWaitPage,1518003002,0,7,False
1,3,bf0fbc5s,196,Biosecurity,WaitforEveryone,1518003002,0,8,False
1,3,bf0fbc5s,198,Biosecurity,Round,1518003003,1,8,True
1,3,bf0fbc5s,199,Biosecurity,ResultsWaitPage,1518003003,0,8,False
1,3,bf0fbc5s,200,Biosecurity,Results,1518003004,1,8,True
1,3,bf0fbc5s,201,Biosecurity,NoPledgeResultWaitPage,1518003004,0,8,False
1,3,bf0fbc5s,219,Biosecurity,WaitforEveryone,1518003004,0,9,False
1,3,bf0fbc5s,221,Biosecurity,Round,1518003006,2,9,True
1,3,bf0fbc5s,222,Biosecurity,ResultsWaitPage,1518003006,0,9,False
1,3,bf0fbc5s,223,Biosecurity,Results,1518003008,2,9,True
1,3,bf0fbc5s,224,Biosecurity,NoPledgeResultWaitPage,1518003008,0,9,False
1,3,bf0fbc5s,242,Biosecurity,WaitforEveryone,1518003008,0,10,False
1,3,bf0fbc5s,244,Biosecurity,Round,1518003012,4,10,True
1,3,bf0fbc5s,245,Biosecurity,ResultsWaitPage,1518003012,0,10,False
1,3,bf0fbc5s,246,Biosecurity,Results,1518003014,2,10,True
1,3,bf0fbc5s,247,Biosecurity,NoPledgeResultWaitPage,1518003015,1,10,False
1,3,bf0fbc5s,265,Biosecurity,WaitforEveryone,1518003015,0,11,False
1,3,bf0fbc5s,267,Biosecurity,Round,1518003020,5,11,True
1,3,bf0fbc5s,268,Biosecurity,ResultsWaitPage,1518003020,0,11,False
1,3,bf0fbc5s,269,Biosecurity,Results,1518003021,1,11,True
1,3,bf0fbc5s,270,Biosecurity,NoPledgeResultWaitPage,1518003022,1,11,False
1,3,bf0fbc5s,288,Biosecurity,WaitforEveryone,1518003022,0,12,False
1,3,bf0fbc5s,290,Biosecurity,Round,1518003025,3,12,True
1,3,bf0fbc5s,291,Biosecurity,ResultsWaitPage,1518003025,0,12,False
1,3,bf0fbc5s,292,Biosecurity,Results,1518003026,1,12,True
1,3,bf0fbc5s,293,Biosecurity,NoPledgeResultWaitPage,1518003026,0,12,False
1,3,bf0fbc5s,311,Biosecurity,WaitforEveryone,1518003027,1,13,False
1,3,bf0fbc5s,313,Biosecurity,Round,1518003030,3,13,True
1,3,bf0fbc5s,314,Biosecurity,ResultsWaitPage,1518003030,0,13,False
1,3,bf0fbc5s,315,Biosecurity,Results,1518003032,2,13,True
1,3,bf0fbc5s,316,Biosecurity,NoPledgeResultWaitPage,1518003032,0,13,False
1,3,bf0fbc5s,334,Biosecurity,WaitforEveryone,1518003032,0,14,False
1,3,bf0fbc5s,336,Biosecurity,Round,1518003035,3,14,True
1,3,bf0fbc5s,337,Biosecurity,ResultsWaitPage,1518003035,0,14,False
1,3,bf0fbc5s,338,Biosecurity,Results,1518003046,11,14,True
1,3,bf0fbc5s,339,Biosecurity,NoPledgeResultWaitPage,1518003046,0,14,False
1,3,bf0fbc5s,357,Biosecurity,WaitforEveryone,1518003047,1,15,False
1,3,bf0fbc5s,359,Biosecurity,Round,1518003050,3,15,True
1,3,bf0fbc5s,360,Biosecurity,ResultsWaitPage,1518003050,0,15,False
1,3,bf0fbc5s,361,Biosecurity,Results,1518003054,4,15,True
1,3,bf0fbc5s,362,Biosecurity,NoPledgeResultWaitPage,1518003054,0,15,False
1,3,bf0fbc5s,367,Results,CheckPayments,1518003054,0,1,False
1,3,bf0fbc5s,368,Results,Questioner,1518003246,192,1,False
1,4,7gzlc0kv,1,Lottery,Introduction,1518002390,403,1,False
1,4,7gzlc0kv,2,Lottery,LotteryInstructions,1518002406,16,1,False
1,4,7gzlc0kv,3,Lottery,ResultsWaitPage,1518002407,1,1,False
1,4,7gzlc0kv,4,Lottery,LotteryQuestions,1518002439,32,1,False
1,4,7gzlc0kv,5,Lottery,ResultsWaitPage,1518002439,0,1,False
1,4,7gzlc0kv,6,Lottery,Round,1518002455,16,1,False
1,4,7gzlc0kv,13,Lottery,Round,1518002490,35,2,False
1,4,7gzlc0kv,20,Lottery,Round,1518002516,26,3,False
1,4,7gzlc0kv,21,Lottery,EndGame,1518002516,0,3,False
1,4,7gzlc0kv,22,Biosecurity,BioInstructions,1518002715,199,1,True
1,4,7gzlc0kv,23,Biosecurity,WaitforInstructions,1518002715,0,1,False
1,4,7gzlc0kv,24,Biosecurity,BioQuestions,1518002762,47,1,False
1,4,7gzlc0kv,25,Biosecurity,WaitforInstructions,1518002762,0,1,False
1,4,7gzlc0kv,35,Biosecurity,WaitforEveryone,1518002763,1,1,False
1,4,7gzlc0kv,37,Biosecurity,Round,1518002854,91,1,True
1,4,7gzlc0kv,38,Biosecurity,ResultsWaitPage,1518002854,0,1,False
1,4,7gzlc0kv,39,Biosecurity,Results,1518002917,63,1,True
1,4,7gzlc0kv,40,Biosecurity,NoPledgeResultWaitPage,1518002917,0,1,False
1,4,7gzlc0kv,58,Biosecurity,WaitforEveryone,1518002918,1,2,False
1,4,7gzlc0kv,60,Biosecurity,Round,1518002934,16,2,True
1,4,7gzlc0kv,61,Biosecurity,ResultsWaitPage,1518002934,0,2,False
1,4,7gzlc0kv,62,Biosecurity,Results,1518002983,49,2,True
1,4,7gzlc0kv,63,Biosecurity,NoPledgeResultWaitPage,1518002983,0,2,False
1,4,7gzlc0kv,81,Biosecurity,WaitforEveryone,1518002983,0,3,False
1,4,7gzlc0kv,83,Biosecurity,Round,1518002986,3,3,True
1,4,7gzlc0kv,84,Biosecurity,ResultsWaitPage,1518002986,0,3,False
1,4,7gzlc0kv,85,Biosecurity,Results,1518002988,2,3,True
1,4,7gzlc0kv,86,Biosecurity,NoPledgeResultWaitPage,1518002988,0,3,False
1,4,7gzlc0kv,104,Biosecurity,WaitforEveryone,1518002988,0,4,False
1,4,7gzlc0kv,106,Biosecurity,Round,1518002990,2,4,True
1,4,7gzlc0kv,107,Biosecurity,ResultsWaitPage,1518002990,0,4,False
1,4,7gzlc0kv,108,Biosecurity,Results,1518002991,1,4,True
1,4,7gzlc0kv,109,Biosecurity,NoPledgeResultWaitPage,1518002992,1,4,False
1,4,7gzlc0kv,127,Biosecurity,WaitforEveryone,1518002992,0,5,False
1,4,7gzlc0kv,129,Biosecurity,Round,1518002994,2,5,True
1,4,7gzlc0kv,130,Biosecurity,ResultsWaitPage,1518002995,1,5,False
1,4,7gzlc0kv,131,Biosecurity,Results,1518002995,0,5,True
1,4,7gzlc0kv,132,Biosecurity,NoPledgeResultWaitPage,1518002995,0,5,False
1,4,7gzlc0kv,150,Biosecurity,WaitforEveryone,1518002996,1,6,False
1,4,7gzlc0kv,152,Biosecurity,Round,1518002997,1,6,True
1,4,7gzlc0kv,153,Biosecurity,ResultsWaitPage,1518002997,0,6,False
1,4,7gzlc0kv,154,Biosecurity,Results,1518002998,1,6,True
1,4,7gzlc0kv,155,Biosecurity,NoPledgeResultWaitPage,1518002998,0,6,False
1,4,7gzlc0kv,173,Biosecurity,WaitforEveryone,1518002999,1,7,False
1,4,7gzlc0kv,175,Biosecurity,Round,1518003000,1,7,True
1,4,7gzlc0kv,176,Biosecurity,ResultsWaitPage,1518003000,0,7,False
1,4,7gzlc0kv,177,Biosecurity,Results,1518003002,2,7,True
1,4,7gzlc0kv,178,Biosecurity,NoPledgeResultWaitPage,1518003002,0,7,False
1,4,7gzlc0kv,196,Biosecurity,WaitforEveryone,1518003002,0,8,False
1,4,7gzlc0kv,198,Biosecurity,Round,1518003003,1,8,True
1,4,7gzlc0kv,199,Biosecurity,ResultsWaitPage,1518003003,0,8,False
1,4,7gzlc0kv,200,Biosecurity,Results,1518003004,1,8,True
1,4,7gzlc0kv,201,Biosecurity,NoPledgeResultWaitPage,1518003004,0,8,False
1,4,7gzlc0kv,219,Biosecurity,WaitforEveryone,1518003004,0,9,False
1,4,7gzlc0kv,221,Biosecurity,Round,1518003006,2,9,True
1,4,7gzlc0kv,222,Biosecurity,ResultsWaitPage,1518003006,0,9,False
1,4,7gzlc0kv,223,Biosecurity,Results,1518003008,2,9,True
1,4,7gzlc0kv,224,Biosecurity,NoPledgeResultWaitPage,1518003008,0,9,False
1,4,7gzlc0kv,242,Biosecurity,WaitforEveryone,1518003009,1,10,False
1,4,7gzlc0kv,244,Biosecurity,Round,1518003012,3,10,True
1,4,7gzlc0kv,245,Biosecurity,ResultsWaitPage,1518003012,0,10,False
1,4,7gzlc0kv,246,Biosecurity,Results,1518003014,2,10,True
1,4,7gzlc0kv,247,Biosecurity,NoPledgeResultWaitPage,1518003014,0,10,False
1,4,7gzlc0kv,265,Biosecurity,WaitforEveryone,1518003015,1,11,False
1,4,7gzlc0kv,267,Biosecurity,Round,1518003020,5,11,True
1,4,7gzlc0kv,268,Biosecurity,ResultsWaitPage,1518003020,0,11,False
1,4,7gzlc0kv,269,Biosecurity,Results,1518003022,2,11,True
1,4,7gzlc0kv,270,Biosecurity,NoPledgeResultWaitPage,1518003022,0,11,False
1,4,7gzlc0kv,288,Biosecurity,WaitforEveryone,1518003022,0,12,False
1,4,7gzlc0kv,290,Biosecurity,Round,1518003025,3,12,True
1,4,7gzlc0kv,291,Biosecurity,ResultsWaitPage,1518003025,0,12,False
1,4,7gzlc0kv,292,Biosecurity,Results,1518003026,1,12,True
1,4,7gzlc0kv,293,Biosecurity,NoPledgeResultWaitPage,1518003026,0,12,False
1,4,7gzlc0kv,311,Biosecurity,WaitforEveryone,1518003027,1,13,False
1,4,7gzlc0kv,313,Biosecurity,Round,1518003030,3,13,True
1,4,7gzlc0kv,314,Biosecurity,ResultsWaitPage,1518003030,0,13,False
1,4,7gzlc0kv,315,Biosecurity,Results,1518003032,2,13,True
